id,kemendragi_code,city_id,name,timezone,lat,lng,elevation,created_at,updated_at
111304,11.13.04,1113,Terangun,WIB,4.076906,97.0655145,754,2025-03-04 02:28:14.772,2025-03-04 02:28:14.772
111305,11.13.05,1113,Pining,WIB,3.9928933,97.654811,1313,2025-03-04 02:28:14.773,2025-03-04 02:28:14.773
111306,11.13.06,1113,Blangpegayon,WIB,3.9802155,97.3098208,1088,2025-03-04 02:28:14.773,2025-03-04 02:28:14.773
111307,11.13.07,1113,Puteri Betung,WIB,3.8221057,97.5477574,721,2025-03-04 02:28:14.774,2025-03-04 02:28:14.774
111308,11.13.08,1113,Dabun Gelang,WIB,3.9976051,97.3743114,991,2025-03-04 02:28:14.776,2025-03-04 02:28:14.776
111309,11.13.09,1113,Blangjerango,WIB,4.0135728,97.2680327,1071,2025-03-04 02:28:14.777,2025-03-04 02:28:14.777
111310,11.13.10,1113,Teripe Jaya,WIB,4.1291129,97.0330737,638,2025-03-04 02:28:14.778,2025-03-04 02:28:14.778
111311,11.13.11,1113,Pantan Cuaca,WIB,4.1456442,97.2050012,1235,2025-03-04 02:28:14.779,2025-03-04 02:28:14.779
111401,11.14.01,1114,Teunom,WIB,4.4471013,95.8116627,7,2025-03-04 02:28:14.78,2025-03-04 02:28:14.78
111402,11.14.02,1114,Krueng Sabee,WIB,4.6332087,95.5880143,3,2025-03-04 02:28:14.781,2025-03-04 02:28:14.781
111403,11.14.03,1114,Setia Bhakti,WIB,4.6649848,95.5789039,7,2025-03-04 02:28:14.782,2025-03-04 02:28:14.782
111404,11.14.04,1114,Sampoiniet,WIB,4.8800575,95.3995079,5,2025-03-04 02:28:14.783,2025-03-04 02:28:14.783
111405,11.14.05,1114,Jaya,WIB,5.0884619,95.3671891,9,2025-03-04 02:28:14.783,2025-03-04 02:28:14.783
111406,11.14.06,1114,Panga,WIB,4.5418993,95.717328,8,2025-03-04 02:28:14.784,2025-03-04 02:28:14.784
111407,11.14.07,1114,Indra Jaya,WIB,5.0632418,95.3386622,6,2025-03-04 02:28:14.785,2025-03-04 02:28:14.785
111408,11.14.08,1114,Darul Hikmah,WIB,4.8297111,95.5148944,21,2025-03-04 02:28:14.785,2025-03-04 02:28:14.785
111409,11.14.09,1114,Pasie Raya,WIB,4.5012409,95.8867119,18,2025-03-04 02:28:14.786,2025-03-04 02:28:14.786
111501,11.15.01,1115,Kuala,WIB,4.1191495,96.2932267,14,2025-03-04 02:28:14.787,2025-03-04 02:28:14.787
111502,11.15.02,1115,Seunagan,WIB,4.2322886,96.3070259,32,2025-03-04 02:28:14.788,2025-03-04 02:28:14.788
111503,11.15.03,1115,Seunagan Timur,WIB,4.2647101,96.3469716,39,2025-03-04 02:28:14.788,2025-03-04 02:28:14.788
111504,11.15.04,1115,Beutong,WIB,4.328309,96.5356449,1021,2025-03-04 02:28:14.789,2025-03-04 02:28:14.789
111505,11.15.05,1115,Darul Makmur,WIB,4.0025819,96.5356449,33,2025-03-04 02:28:14.79,2025-03-04 02:28:14.79
111506,11.15.06,1115,Suka Makmue,WIB,4.1754329,96.3067203,19,2025-03-04 02:28:14.791,2025-03-04 02:28:14.791
111507,11.15.07,1115,Kuala Pesisir,WIB,4.0706702,96.241749,4,2025-03-04 02:28:14.792,2025-03-04 02:28:14.792
111508,11.15.08,1115,Tadu Raya,WIB,4.0847203,96.4124563,23,2025-03-04 02:28:14.792,2025-03-04 02:28:14.792
111509,11.15.09,1115,Tripa Makmur,WIB,3.8922711,96.3845503,7,2025-03-04 02:28:14.793,2025-03-04 02:28:14.793
111510,11.15.10,1115,Beutong Ateuh Banggalang,WIB,4.4527562,96.5303359,572,2025-03-04 02:28:14.794,2025-03-04 02:28:14.794
111601,11.16.01,1116,Manyak Payed,WIB,4.3989252,98.0715482,9,2025-03-04 02:28:14.794,2025-03-04 02:28:14.794
111602,11.16.02,1116,Bendahara,WIB,4.4074501,98.1695001,4,2025-03-04 02:28:14.795,2025-03-04 02:28:14.795
111603,11.16.03,1116,Karang Baru,WIB,4.3378413,98.0717968,10,2025-03-04 02:28:14.796,2025-03-04 02:28:14.796
111604,11.16.04,1116,Seruway,WIB,4.360689,98.184624,7,2025-03-04 02:28:14.796,2025-03-04 02:28:14.796
111605,11.16.05,1116,Kota Kualasinpang,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.797,2025-03-04 02:28:14.797
111606,11.16.06,1116,Kejuruan Muda,WIB,4.2310452,98.0585627,13,2025-03-04 02:28:14.798,2025-03-04 02:28:14.798
111607,11.16.07,1116,Tamiang Hulu,WIB,4.1633008,97.9539786,26,2025-03-04 02:28:14.799,2025-03-04 02:28:14.799
111608,11.16.08,1116,Rantau,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.8,2025-03-04 02:28:14.8
111609,11.16.09,1116,Banda Mulia,WIB,4.4405846,98.1360921,6,2025-03-04 02:28:14.801,2025-03-04 02:28:14.801
111610,11.16.10,1116,Bandar Pusaka,WIB,4.2948637,97.8778752,24,2025-03-04 02:28:14.801,2025-03-04 02:28:14.801
111611,11.16.11,1116,Tenggulun,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.802,2025-03-04 02:28:14.802
111612,11.16.12,1116,Sekerak,WIB,4.2958911,97.9123683,37,2025-03-04 02:28:14.802,2025-03-04 02:28:14.802
111701,11.17.01,1117,Pintu Rime Gayo,WIB,4.849318,96.7411267,931,2025-03-04 02:28:14.803,2025-03-04 02:28:14.803
111702,11.17.02,1117,Permata,WIB,4.8181695,96.9137753,1563,2025-03-04 02:28:14.803,2025-03-04 02:28:14.803
111703,11.17.03,1117,Syiah Utama,WIB,4.7544214,96.9097338,1434,2025-03-04 02:28:14.804,2025-03-04 02:28:14.804
111704,11.17.04,1117,Bandar,WIB,4.7556298,96.913472,1418,2025-03-04 02:28:14.804,2025-03-04 02:28:14.804
111705,11.17.05,1117,Bukit,WIB,4.7210007,96.872884,1381,2025-03-04 02:28:14.805,2025-03-04 02:28:14.805
111706,11.17.06,1117,Wih Pesam,WIB,4.7226414,96.8075443,1241,2025-03-04 02:28:14.806,2025-03-04 02:28:14.806
111707,11.17.07,1117,Timang Gajah,WIB,4.7581426,96.76263,1057,2025-03-04 02:28:14.806,2025-03-04 02:28:14.806
111708,11.17.08,1117,Bener Kelipah,WIB,4.7701481,96.923098,1383,2025-03-04 02:28:14.807,2025-03-04 02:28:14.807
111709,11.17.09,1117,Mesidah,WIB,4.7627916,97.0109687,1160,2025-03-04 02:28:14.808,2025-03-04 02:28:14.808
111710,11.17.10,1117,Gajah Putih,WIB,4.8103413,96.7371594,850,2025-03-04 02:28:14.809,2025-03-04 02:28:14.809
111801,11.18.01,1118,Meureudu,WIB,5.2517648,96.2512296,6,2025-03-04 02:28:14.809,2025-03-04 02:28:14.809
111802,11.18.02,1118,Ulim,WIB,5.2265932,96.2837548,11,2025-03-04 02:28:14.81,2025-03-04 02:28:14.81
111803,11.18.03,1118,Jangka Buaya,WIB,5.2242158,96.3121613,4,2025-03-04 02:28:14.811,2025-03-04 02:28:14.811
111804,11.18.04,1118,Bandar Dua,WIB,5.1961569,96.323632,18,2025-03-04 02:28:14.812,2025-03-04 02:28:14.812
111805,11.18.05,1118,Meurah Dua,WIB,5.2327384,96.2601989,12,2025-03-04 02:28:14.812,2025-03-04 02:28:14.812
111806,11.18.06,1118,Bandar Baru,WIB,5.2550837,96.0604172,13,2025-03-04 02:28:14.813,2025-03-04 02:28:14.813
111807,11.18.07,1118,Panteraja,WIB,5.2718147,96.1449859,6,2025-03-04 02:28:14.813,2025-03-04 02:28:14.813
111808,11.18.08,1118,Trienggadeng,WIB,5.259028,96.1834886,11,2025-03-04 02:28:14.814,2025-03-04 02:28:14.814
117101,11.71.01,1171,Baiturrahman,WIB,5.5433548,95.322039,10,2025-03-04 02:28:14.815,2025-03-04 02:28:14.815
117102,11.71.02,1171,Kuta Alam,WIB,5.5548487,95.3272431,7,2025-03-04 02:28:14.815,2025-03-04 02:28:14.815
117103,11.71.03,1171,Meuraxa,WIB,5.5512251,95.3114009,7,2025-03-04 02:28:14.816,2025-03-04 02:28:14.816
117104,11.71.04,1171,Syiah Kuala,WIB,5.5614538,95.3303241,7,2025-03-04 02:28:14.817,2025-03-04 02:28:14.817
117105,11.71.05,1171,Lueng Bata,WIB,5.5510717,95.3307088,6,2025-03-04 02:28:14.817,2025-03-04 02:28:14.817
117106,11.71.06,1171,Kuta Raja,WIB,5.570634,95.3167855,5,2025-03-04 02:28:14.818,2025-03-04 02:28:14.818
117107,11.71.07,1171,Banda Raya,WIB,5.5258589,95.3201116,8,2025-03-04 02:28:14.818,2025-03-04 02:28:14.818
117108,11.71.08,1171,Jaya Baru,WIB,5.5290152,95.2951054,10,2025-03-04 02:28:14.819,2025-03-04 02:28:14.819
117109,11.71.09,1171,Ulee Kareng,WIB,5.5535464,95.3441256,8,2025-03-04 02:28:14.82,2025-03-04 02:28:14.82
117201,11.72.01,1172,Sukakarya,WIB,5.8477312,95.2632201,169,2025-03-04 02:28:14.82,2025-03-04 02:28:14.82
117202,11.72.02,1172,Sukajaya,WIB,5.7982249,95.3393038,35,2025-03-04 02:28:14.821,2025-03-04 02:28:14.821
117203,11.72.03,1172,Sukamakmue,WIB,5.8926053,95.3237608,43,2025-03-04 02:28:14.822,2025-03-04 02:28:14.822
117301,11.73.01,1173,Muara Dua,WIB,5.1752013,97.1281441,5,2025-03-04 02:28:14.823,2025-03-04 02:28:14.823
117302,11.73.02,1173,Banda Sakti,WIB,5.1825593,97.1384682,5,2025-03-04 02:28:14.823,2025-03-04 02:28:14.823
117303,11.73.03,1173,Blang Mangat,WIB,5.1168102,97.1684738,9,2025-03-04 02:28:14.824,2025-03-04 02:28:14.824
117304,11.73.04,1173,Muara Satu,WIB,5.2188141,97.056311,4,2025-03-04 02:28:14.824,2025-03-04 02:28:14.824
117401,11.74.01,1174,Langsa Timur,WIB,4.4536646,98.0089777,5,2025-03-04 02:28:14.825,2025-03-04 02:28:14.825
117402,11.74.02,1174,Langsa Barat,WIB,4.4808623,97.9744699,5,2025-03-04 02:28:14.826,2025-03-04 02:28:14.826
117403,11.74.03,1174,Langsa Kota,WIB,4.4725348,97.9756343,8,2025-03-04 02:28:14.826,2025-03-04 02:28:14.826
117404,11.74.04,1174,Langsa Lama,WIB,4.4606656,97.9841222,2,2025-03-04 02:28:14.827,2025-03-04 02:28:14.827
117405,11.74.05,1174,Langsa Baro,WIB,4.5026673,97.954297,3,2025-03-04 02:28:14.827,2025-03-04 02:28:14.827
117501,11.75.01,1175,Simpang Kiri,WIB,2.6421949,98.0021965,85,2025-03-04 02:28:14.828,2025-03-04 02:28:14.828
117502,11.75.02,1175,Penanggalan,WIB,2.6179275,98.0192471,34,2025-03-04 02:28:14.828,2025-03-04 02:28:14.828
117503,11.75.03,1175,Rundeng,WIB,2.6642266,97.8612773,19,2025-03-04 02:28:14.829,2025-03-04 02:28:14.829
117504,11.75.04,1175,Sultan Daulat,WIB,2.7966503,97.8911976,47,2025-03-04 02:28:14.829,2025-03-04 02:28:14.829
117505,11.75.05,1175,Longkib,WIB,2.5404753,97.8340757,23,2025-03-04 02:28:14.83,2025-03-04 02:28:14.83
120101,12.01.01,1201,Barus,WIB,2.012441,98.399406,5,2025-03-04 02:28:14.83,2025-03-04 02:28:14.83
120102,12.01.02,1201,Sorkam,WIB,1.9151457,98.6248712,54,2025-03-04 02:28:14.831,2025-03-04 02:28:14.831
120103,12.01.03,1201,Pandan,WIB,1.6808883,98.8231526,6,2025-03-04 02:28:14.831,2025-03-04 02:28:14.831
120104,12.01.04,1201,Pinangsori,WIB,1.5756903,98.8996592,22,2025-03-04 02:28:14.832,2025-03-04 02:28:14.832
120105,12.01.05,1201,Manduamas,WIB,2.1520556,98.2564457,9,2025-03-04 02:28:14.832,2025-03-04 02:28:14.832
120106,12.01.06,1201,Kolang,WIB,1.8913054,98.6581485,15,2025-03-04 02:28:14.833,2025-03-04 02:28:14.833
120107,12.01.07,1201,Tapian Nauli,WIB,1.7887947,98.732853,4,2025-03-04 02:28:14.834,2025-03-04 02:28:14.834
120108,12.01.08,1201,Sibabangun,WIB,1.5199306,98.9637484,60,2025-03-04 02:28:14.834,2025-03-04 02:28:14.834
120109,12.01.09,1201,Sosorgadong,WIB,1.9812904,98.5217764,23,2025-03-04 02:28:14.835,2025-03-04 02:28:14.835
120110,12.01.10,1201,Sorkam Barat,WIB,1.9159134,98.5753931,36,2025-03-04 02:28:14.835,2025-03-04 02:28:14.835
120111,12.01.11,1201,Sirandorung,WIB,2.1100604,98.3104038,35,2025-03-04 02:28:14.836,2025-03-04 02:28:14.836
120112,12.01.12,1201,Andam Dewi,WIB,2.0505722,98.3752639,34,2025-03-04 02:28:14.836,2025-03-04 02:28:14.836
120113,12.01.13,1201,Sitahuis,WIB,1.8094371,98.8155071,449,2025-03-04 02:28:14.837,2025-03-04 02:28:14.837
120114,12.01.14,1201,Tukka,WIB,1.6669829,98.8703397,15,2025-03-04 02:28:14.837,2025-03-04 02:28:14.837
120115,12.01.15,1201,Badiri,WIB,1.6007285,98.8666915,13,2025-03-04 02:28:14.838,2025-03-04 02:28:14.838
120116,12.01.16,1201,Pasaribu Tobing,WIB,1.9849767,98.6362101,46,2025-03-04 02:28:14.838,2025-03-04 02:28:14.838
120117,12.01.17,1201,Barus Utara,WIB,2.0540017,98.4043454,50,2025-03-04 02:28:14.839,2025-03-04 02:28:14.839
120118,12.01.18,1201,Suka Bangun,WIB,1.4498541,98.9250743,15,2025-03-04 02:28:14.839,2025-03-04 02:28:14.839
120119,12.01.19,1201,Lumut,WIB,1.5200827,98.9272751,17,2025-03-04 02:28:14.84,2025-03-04 02:28:14.84
120120,12.01.20,1201,Sarudik,WIB,1.7189923,98.8095523,10,2025-03-04 02:28:14.843,2025-03-04 02:28:14.843
120201,12.02.01,1202,Tarutung,WIB,2.0118822,98.9797712,949,2025-03-04 02:28:14.843,2025-03-04 02:28:14.843
120202,12.02.02,1202,Siatas Barita,WIB,2.0343263,99.0640075,1205,2025-03-04 02:28:14.844,2025-03-04 02:28:14.844
120203,12.02.03,1202,Adian Koting,WIB,1.866667,98.9,882,2025-03-04 02:28:14.844,2025-03-04 02:28:14.844
120204,12.02.04,1202,Sipoholon,WIB,2.0761461,98.9432876,984,2025-03-04 02:28:14.845,2025-03-04 02:28:14.845
120205,12.02.05,1202,Pahae Julu,WIB,1.8923659,99.0430188,692,2025-03-04 02:28:14.846,2025-03-04 02:28:14.846
120206,12.02.06,1202,Pahae Jae,WIB,1.7847838,99.1106631,466,2025-03-04 02:28:14.846,2025-03-04 02:28:14.846
120207,12.02.07,1202,Simangumban,WIB,1.7108307,99.1599666,468,2025-03-04 02:28:14.847,2025-03-04 02:28:14.847
120208,12.02.08,1202,Purba Tua,WIB,1.764974,99.1335432,498,2025-03-04 02:28:14.847,2025-03-04 02:28:14.847
120209,12.02.09,1202,Siborong-Borong,WIB,2.2146832,98.9749559,1279,2025-03-04 02:28:14.848,2025-03-04 02:28:14.848
120210,12.02.10,1202,Pagaran,WIB,2.2013575,98.8900836,1224,2025-03-04 02:28:14.848,2025-03-04 02:28:14.848
120211,12.02.11,1202,Parmonangan,WIB,2.1053598,98.7641154,1196,2025-03-04 02:28:14.849,2025-03-04 02:28:14.849
120212,12.02.12,1202,Sipahutar,WIB,2.103799,99.08519,1181,2025-03-04 02:28:14.85,2025-03-04 02:28:14.85
120213,12.02.13,1202,Pangaribuan,WIB,2.005759,99.16256,1215,2025-03-04 02:28:14.85,2025-03-04 02:28:14.85
120214,12.02.14,1202,Garoga,WIB,2.0285361,99.3647801,837,2025-03-04 02:28:14.851,2025-03-04 02:28:14.851
120215,12.02.15,1202,Muara,WIB,2.3085925,98.982266,1619,2025-03-04 02:28:14.852,2025-03-04 02:28:14.852
120301,12.03.01,1203,Angkola Barat,WIB,1.4288835,99.1712422,595,2025-03-04 02:28:14.852,2025-03-04 02:28:14.852
120302,12.03.02,1203,Batang Toru,WIB,1.4828718,99.065561,84,2025-03-04 02:28:14.853,2025-03-04 02:28:14.853
120303,12.03.03,1203,Angkola Timur,WIB,1.4300639,99.3888453,363,2025-03-04 02:28:14.853,2025-03-04 02:28:14.853
120304,12.03.04,1203,Sipirok,WIB,1.6044642,99.2689242,926,2025-03-04 02:28:14.854,2025-03-04 02:28:14.854
120305,12.03.05,1203,Saipar Dolok Hole,WIB,1.8282602,99.3729817,942,2025-03-04 02:28:14.854,2025-03-04 02:28:14.854
120306,12.03.06,1203,Angkola Selatan,WIB,1.2940773,99.1830697,84,2025-03-04 02:28:14.855,2025-03-04 02:28:14.855
120307,12.03.07,1203,Batang Angkola,WIB,1.2809753,99.3308335,242,2025-03-04 02:28:14.855,2025-03-04 02:28:14.855
120314,12.03.14,1203,Arse,WIB,1.6709783,99.3076264,888,2025-03-04 02:28:14.856,2025-03-04 02:28:14.856
120320,12.03.20,1203,Marancar,WIB,1.5212762,99.1687329,631,2025-03-04 02:28:14.857,2025-03-04 02:28:14.857
120321,12.03.21,1203,Sayur Matinggi,WIB,1.1453279,99.4298415,186,2025-03-04 02:28:14.857,2025-03-04 02:28:14.857
120322,12.03.22,1203,Aek Bilah,WIB,1.9400185,99.4738866,546,2025-03-04 02:28:14.858,2025-03-04 02:28:14.858
120329,12.03.29,1203,Muara Batang Toru,WIB,1.4361819,98.9717851,31,2025-03-04 02:28:14.858,2025-03-04 02:28:14.858
120330,12.03.30,1203,Tano Tombangan Angkola,WIB,1.0856289,99.4108276,199,2025-03-04 02:28:14.859,2025-03-04 02:28:14.859
120331,12.03.31,1203,Angkola Sangkunur,WIB,1.3855555,99.0244793,30,2025-03-04 02:28:14.859,2025-03-04 02:28:14.859
120332,12.03.32,1203,Angkola Muara Tais,WIB,1.282728,99.3354027,234,2025-03-04 02:28:14.86,2025-03-04 02:28:14.86
120405,12.04.05,1204,Hiliduho,WIB,1.2502486,97.5332759,192,2025-03-04 02:28:14.86,2025-03-04 02:28:14.86
120406,12.04.06,1204,Gido,WIB,1.17457,97.6874949,13,2025-03-04 02:28:14.861,2025-03-04 02:28:14.861
120410,12.04.10,1204,Idanogawo,WIB,1.0265019,97.7726197,45,2025-03-04 02:28:14.861,2025-03-04 02:28:14.861
120411,12.04.11,1204,Bawolato,WIB,0.9830852,97.8424596,29,2025-03-04 02:28:14.862,2025-03-04 02:28:14.862
120420,12.04.20,1204,Hiliserangkai,WIB,1.2079822,97.5725863,245,2025-03-04 02:28:14.863,2025-03-04 02:28:14.863
120421,12.04.21,1204,Botomuzoi,WIB,1.1780338,97.5446524,89,2025-03-04 02:28:14.863,2025-03-04 02:28:14.863
120427,12.04.27,1204,Ulugawo,WIB,0.9857839,97.7164165,129,2025-03-04 02:28:14.864,2025-03-04 02:28:14.864
120428,12.04.28,1204,"Ma'u",WIB,1.0869444,97.7416703,25,2025-03-04 02:28:14.864,2025-03-04 02:28:14.864
120429,12.04.29,1204,Somolo-Molo,WIB,1.0160735,97.6614915,384,2025-03-04 02:28:14.865,2025-03-04 02:28:14.865
120435,12.04.35,1204,"Sogae'adu",WIB,1.0869444,97.7416703,25,2025-03-04 02:28:14.865,2025-03-04 02:28:14.865
120501,12.05.01,1205,Bahorok,WIB,3.465968,98.0465185,502,2025-03-04 02:28:14.866,2025-03-04 02:28:14.866
120502,12.05.02,1205,Salapian,WIB,3.4873927,98.3008113,102,2025-03-04 02:28:14.867,2025-03-04 02:28:14.867
120503,12.05.03,1205,Kuala,WIB,3.5311847,98.4099191,62,2025-03-04 02:28:14.867,2025-03-04 02:28:14.867
120504,12.05.04,1205,Sei Bingei,WIB,3.5247003,98.4771056,79,2025-03-04 02:28:14.868,2025-03-04 02:28:14.868
120505,12.05.05,1205,Binjai,WIB,3.48653,98.3007127,102,2025-03-04 02:28:14.868,2025-03-04 02:28:14.868
120506,12.05.06,1205,Selesai,WIB,3.6096013,98.4324559,38,2025-03-04 02:28:14.869,2025-03-04 02:28:14.869
120507,12.05.07,1205,Stabat,WIB,3.750767,98.4529711,11,2025-03-04 02:28:14.869,2025-03-04 02:28:14.869
120508,12.05.08,1205,Wampu,WIB,3.7787889,98.4316627,12,2025-03-04 02:28:14.87,2025-03-04 02:28:14.87
120509,12.05.09,1205,Secanggang,WIB,3.8124625,98.4871239,10,2025-03-04 02:28:14.87,2025-03-04 02:28:14.87
120510,12.05.10,1205,Hinai,WIB,3.8313076,98.425984,7,2025-03-04 02:28:14.871,2025-03-04 02:28:14.871
120511,12.05.11,1205,Tanjung Pura,WIB,3.8985702,98.4207987,4,2025-03-04 02:28:14.871,2025-03-04 02:28:14.871
120512,12.05.12,1205,Padang Tualang,WIB,3.8340792,98.3323761,11,2025-03-04 02:28:14.872,2025-03-04 02:28:14.872
120513,12.05.13,1205,Gebang,WIB,3.9592892,98.3655499,7,2025-03-04 02:28:14.872,2025-03-04 02:28:14.872
120514,12.05.14,1205,Babalan,WIB,4.0229575,98.2976021,4,2025-03-04 02:28:14.873,2025-03-04 02:28:14.873
120515,12.05.15,1205,Pangkalan Susu,WIB,4.1136443,98.2164248,7,2025-03-04 02:28:14.874,2025-03-04 02:28:14.874
120516,12.05.16,1205,Besitang,WIB,4.000396,98.206326,20,2025-03-04 02:28:14.874,2025-03-04 02:28:14.874
120517,12.05.17,1205,Sei Lepan,WIB,4.0069329,98.2692782,9,2025-03-04 02:28:14.876,2025-03-04 02:28:14.876
120518,12.05.18,1205,Berandan Barat,WIB,4.0098901,98.2249372,11,2025-03-04 02:28:14.876,2025-03-04 02:28:14.876
120519,12.05.19,1205,Batang Serangan,WIB,3.6978484,98.155375,57,2025-03-04 02:28:14.877,2025-03-04 02:28:14.877
120520,12.05.20,1205,Sawit Seberang,WIB,3.7932904,98.2706331,19,2025-03-04 02:28:14.877,2025-03-04 02:28:14.877
120521,12.05.21,1205,Sirapit,WIB,3.5774005,98.3376417,34,2025-03-04 02:28:14.878,2025-03-04 02:28:14.878
120522,12.05.22,1205,Kutambaru,WIB,3.4081223,98.2414724,178,2025-03-04 02:28:14.879,2025-03-04 02:28:14.879
120523,12.05.23,1205,Pematang Jaya,WIB,4.2510337,98.175248,20,2025-03-04 02:28:14.883,2025-03-04 02:28:14.883
120601,12.06.01,1206,Kabanjahe,WIB,3.1050237,98.4985048,1209,2025-03-04 02:28:14.884,2025-03-04 02:28:14.884
120602,12.06.02,1206,Berastagi,WIB,3.185291,98.504913,1392,2025-03-04 02:28:14.885,2025-03-04 02:28:14.885
120603,12.06.03,1206,Barusjahe,WIB,3.1173628,98.5699508,1248,2025-03-04 02:28:14.885,2025-03-04 02:28:14.885
120604,12.06.04,1206,Tigapanah,WIB,3.0772905,98.5249521,1192,2025-03-04 02:28:14.886,2025-03-04 02:28:14.886
120605,12.06.05,1206,Merek,WIB,2.9191688,98.4901893,1469,2025-03-04 02:28:14.886,2025-03-04 02:28:14.886
120606,12.06.06,1206,Munte,WIB,3.0749887,98.3467624,827,2025-03-04 02:28:14.887,2025-03-04 02:28:14.887
120607,12.06.07,1206,Juhar,WIB,3.0467896,98.2604537,619,2025-03-04 02:28:14.887,2025-03-04 02:28:14.887
120608,12.06.08,1206,Tigabinanga,WIB,3.072488,98.2477765,605,2025-03-04 02:28:14.888,2025-03-04 02:28:14.888
120609,12.06.09,1206,Laubaleng,WIB,3.1390937,98.0643849,164,2025-03-04 02:28:14.888,2025-03-04 02:28:14.888
120610,12.06.10,1206,Mardingding,WIB,3.2316343,98.0083414,197,2025-03-04 02:28:14.889,2025-03-04 02:28:14.889
120611,12.06.11,1206,Payung,WIB,3.1149575,98.353658,858,2025-03-04 02:28:14.89,2025-03-04 02:28:14.89
120612,12.06.12,1206,Simpang Empat,WIB,3.1432159,98.4630313,1258,2025-03-04 02:28:14.89,2025-03-04 02:28:14.89
120613,12.06.13,1206,Kutabuluh,WIB,3.1447703,98.335851,788,2025-03-04 02:28:14.891,2025-03-04 02:28:14.891
120614,12.06.14,1206,Dolat Rayat,WIB,3.1487423,98.5440003,1290,2025-03-04 02:28:14.891,2025-03-04 02:28:14.891
120615,12.06.15,1206,Merdeka,WIB,3.2262768,98.5142806,1387,2025-03-04 02:28:14.892,2025-03-04 02:28:14.892
120616,12.06.16,1206,Naman Teran,WIB,3.2042121,98.4080482,1383,2025-03-04 02:28:14.893,2025-03-04 02:28:14.893
120617,12.06.17,1206,Tiganderket,WIB,3.1550482,98.3415128,842,2025-03-04 02:28:14.893,2025-03-04 02:28:14.893
120701,12.07.01,1207,Gunung Meriah,WIB,3.1277306,98.6987638,662,2025-03-04 02:28:14.894,2025-03-04 02:28:14.894
120702,12.07.02,1207,Tanjung Morawa,WIB,3.5299767,98.8077847,23,2025-03-04 02:28:14.894,2025-03-04 02:28:14.894
120703,12.07.03,1207,Sibolangit,WIB,3.2819667,98.555624,800,2025-03-04 02:28:14.895,2025-03-04 02:28:14.895
120704,12.07.04,1207,Kutalimbaru,WIB,3.4562654,98.5260015,137,2025-03-04 02:28:14.895,2025-03-04 02:28:14.895
120705,12.07.05,1207,Pancur Batu,WIB,3.4796637,98.5968986,88,2025-03-04 02:28:14.896,2025-03-04 02:28:14.896
120706,12.07.06,1207,Namorambe,WIB,3.5048466,98.6669247,53,2025-03-04 02:28:14.897,2025-03-04 02:28:14.897
120707,12.07.07,1207,Sibiru-Biru,WIB,3.4497769,98.6869867,91,2025-03-04 02:28:14.897,2025-03-04 02:28:14.897
120708,12.07.08,1207,Stm Hilir,WIB,3.3815412,98.7149656,132,2025-03-04 02:28:14.898,2025-03-04 02:28:14.898
120709,12.07.09,1207,Bangun Purba,WIB,3.371828,98.806679,109,2025-03-04 02:28:14.898,2025-03-04 02:28:14.898
120719,12.07.19,1207,Galang,WIB,3.5542572,98.8797402,17,2025-03-04 02:28:14.899,2025-03-04 02:28:14.899
120720,12.07.20,1207,Stm Hulu,WIB,3.2622378,98.7139291,311,2025-03-04 02:28:14.899,2025-03-04 02:28:14.899
120721,12.07.21,1207,Patumbak,WIB,3.4851751,98.7126245,74,2025-03-04 02:28:14.9,2025-03-04 02:28:14.9
120722,12.07.22,1207,Deli Tua,WIB,3.4868126,98.6853489,63,2025-03-04 02:28:14.901,2025-03-04 02:28:14.901
120723,12.07.23,1207,Sunggal,WIB,3.6172418,98.54712,22,2025-03-04 02:28:14.901,2025-03-04 02:28:14.901
120724,12.07.24,1207,Hamparan Perak,WIB,3.7063546,98.6005802,7,2025-03-04 02:28:14.902,2025-03-04 02:28:14.902
120725,12.07.25,1207,Labuhan Deli,WIB,3.6732304,98.655893,9,2025-03-04 02:28:14.903,2025-03-04 02:28:14.903
120726,12.07.26,1207,Percut Sei Tuan,WIB,3.620615,98.729406,18,2025-03-04 02:28:14.903,2025-03-04 02:28:14.903
120727,12.07.27,1207,Batang Kuis,WIB,3.6137576,98.800423,10,2025-03-04 02:28:14.904,2025-03-04 02:28:14.904
120728,12.07.28,1207,Lubuk Pakam,WIB,3.5663315,98.8751518,19,2025-03-04 02:28:14.906,2025-03-04 02:28:14.906
120731,12.07.31,1207,Pagar Merbau,WIB,3.5157807,98.8981349,20,2025-03-04 02:28:14.906,2025-03-04 02:28:14.906
120732,12.07.32,1207,Pantai Labu,WIB,3.6858461,98.8433748,6,2025-03-04 02:28:14.907,2025-03-04 02:28:14.907
120733,12.07.33,1207,Beringin,WIB,3.6117935,98.8888194,13,2025-03-04 02:28:14.907,2025-03-04 02:28:14.907
120801,12.08.01,1208,Siantar,WIB,2.9712316,99.0986983,323,2025-03-04 02:28:14.908,2025-03-04 02:28:14.908
120802,12.08.02,1208,Gunung Malela,WIB,2.9993062,99.1703427,206,2025-03-04 02:28:14.909,2025-03-04 02:28:14.909
